number,song name,artist,year,genre,lyrics,view record
28,fifteen,taylor swift,2008,Pop,youtakeadeepbreathandyouwalkthroughthedoorsitsthemorninofyourveryfirstdayyousayhitoyourfriendsyouaintseeninawhiletryandstayoutofeverybodyswayitsyourfreshmanyearandyouregonnabehereforthenextfouryearsinthistownhopinoneofthoseseniorboyswillwinkatyouandsayyouknowihaventseenyouaroundbeforecausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15feelinliketheresnothintofigureoutwellcounttotentakeitinthisislifebeforeyouknowwhoyouregonnabeat15yousitinclassnexttoaredheadnamedabigailandsoonenoughyourebestfriendslaughinattheothergirlswhothinktheyresocoolwellbeouttahereassoonaswecanandthenyoureonyourveryfirstdateandhesgotacarandyourefeelinlikeflyinandyourmamaswaitinupandyourethinkinhestheoneandyouredancinroundyourroomwhenthenightendswhenthenightendscausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15andyourfirstkissmakesyourheadspinroundwellinyourlifeyoulldothingsgreaterthandatingtheboyonthefootballteamididntknowitat15whenallyouwantedwastobewantedwishyoucouldgobackandtellyourselfwhatyouknownowbackthenisworeiwasgonnamarryhimsomedaybutirealizedsomebiggerdreamsofmineandabigailgaveeverythingshehadtoaboywhochangedhismindandwebothcriedcausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15dontforgettolookbeforeyoufallivefoundtimecanhealmostanythingandyoujustmightfindwhoyouresupposedtobeididntknowwhoiwassupposedtobeat15lalalalalalalalalalalalalalalalalalalalalalalalalalayourveryfirstdaytakeadeepbreathgirltakeadeepbreathasyouwalkthroughthedoor,"166,774,842"
29,cruel summer,taylor swift,2020,Pop/Electropop,feverdreamhighinthequietofthenightyouknowthaticaughtitbadbadboyshinytoywithapriceyouknowthatiboughtitkillingmeslowoutthewindowimalwayswaitingforyoutobewaitingbelowdevilsrollthediceangelsrolltheireyeswhatdoesntkillmemakesmewantyoumoreanditsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouhangyourheadlowintheglowofthevendingmachineimnotdyingyousaythatwelljustscrewitupinthesetryingtimeswerenottryingsocuttheheadlightssummersaknifeimalwayswaitingforyoujusttocuttothebonedevilsrollthediceangelsrolltheireyesandifibleedyoullbethelasttoknowohitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheardhelooksupgrinninglikeadevilitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheard,"129,533,237"
30,love story,taylor swift,2021,Pop/Country,wewerebothyoungwhenifirstsawyouiclosemyeyesandtheflashbackstartsimstandingthereonabalconyinsummerairseethelightsseethepartytheballgownsseeyoumakeyourwaythroughthecrowdandsayhellolittledidiknothatyouwereromeoyouwerethrowingpebblesandmydaddysaidstayawayfromjulietandiwascryingonthestaircasebeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyessoisneakouttothegardentoseeyouwekeepquietcauseweredeadiftheyknewsocloseyoureyesescapethistownforalittlewhileohohcauseyouwereromeoiwasascarletletterandmydaddysaidstayawayfromjulietbutyouwereeverythingtomeiwasbeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyesromeosavemetheyretryingtotellmehowtofeelthisloveisdifficultbutitsrealdontbeafraidwellmakeitoutofthismessitsalovestorybabyjustsayyesohohohigottiredofwaitingwonderingifyouwereevercomingaroundmyfaithinyouwasfadingwhenimetyouontheoutskirtsoftownandisaidromeosavemeivebeenfeelingsoaloneikeepwaitingforyoubutyounevercomeisthisinmyheadidontknowwhattothinkheknelttothegroundandpulledoutaringandsaidmarrymejulietyoullneverhavetobealoneiloveyouandthatsallireallyknowitalkedtoyourdadgopickoutawhitedressitsalovestorybabyjustsayyesohohohohohohohcausewewerebothyoungwhenifirstsawy,"705,661,625"
31,blank space,taylor swift,2014,Pop,nicetomeetyouwhereyoubeenicouldshowyouincrediblethingsmagicmadnessheavensinsawyouthereandithoughtohmygodlookatthatfaceyoulooklikemynextmistakelovesagamewannaplayaynewmoneysuitandtieicanreadyoulikeamagazineaintitfunnyrumorsflyandiknowyouheardaboutmesoheyletsbefriendsimdyingtoseehowthisoneendsgrabyourpassportandmyhandicanmakethebadguysgoodforaweekendsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaritllleaveyoubreathlessmmorwithanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournamecherrylipscrystalskiesicouldshowyouincrediblethingsstolenkissesprettyliesyourethekingbabyimyourqueenfindoutwhatyouwantbethatgirlforamonthwaittheworstisyettocomeohnoscreamingcryingperfectstormsicanmakeallthetablesturnrosegardenfilledwiththornskeepyousecondguessinglikeohmygodwhoissheigetdrunkonjealousybutyoullcomebackeachtimeyouleavecausedarlingimanightmaredressedlikeadaydreamsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklessohwelltakethiswaytoofaritllleaveyoubreathlessmmohorwithanastyscargotalonglistofexloverstheylltellyouiminsaneinsanebutivegotablankspacebabyandillwriteyournameboysonlywantloveifitstorturedontsayididntsayididntwarnyaboysonlywantloveifitstorturedontsayididntsayididntwarnyasoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsoveroverifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsaneiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaroohitllleaveyoubreathlessmmorwithanastyscarleaveanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournam,"3,294,814,684"
32,back to december,taylor swift,2010,Pop/Country,imsogladyoumadetimetoseemehowslifetellmehowsyourfamilyihaventseentheminawhileyouvebeengoodbusierthaneverwesmalltalkworkandtheweatheryourguardisupandiknowwhybecausethelasttimeyousawmeisstillburnedinthebackofyourmindyougavemerosesandileftthemtheretodiesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightigobacktodecemberallthetimethesedaysihaventbeensleepinstayinupplayinbackmyselfleavinwhenyourbirthdaypassedandididntcallthenithinkaboutsummerallthebeautifultimesiwatchedyoulaughinfromthepassengerssideandrealizedilovedyouinthefallandthenthecoldcamethedarkdayswhenfearcreptintomymindyougavemeallyourloveandalligaveyouwasgoodbyesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeimissyourtanskinyoursweetsmilesogoodtomesorightandhowyouheldmeinyourarmsthatseptembernightthefirsttimeyoueversawmecrymaybethisiswishfulthinkinprobablymindlessdreaminbutifwelovedagainiswearidloveyourightidgobackintimeandchangeitbuticantsoifthechainisonyourdooriunderstandbutthisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeallthetim,"318,466,277"
33,safe  sound,taylor swift,2011,Folk/Country,iremembertearsstreamingdownyourfacewhenisaidillneverletyougowhenallthoseshadowsalmostkilledyourlightirememberyousaiddontleavemeherealonebutallthatsdeadandgoneandpassedtonightjustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsounddontyoudarelookoutyourwindowdarlingeverythingsonfirethewaroutsideourdoorkeepsragingonholdontothislullabyevenwhenthemusicsgonegonejustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsoundoohoohoohoohohwhoaohwhoaohwhoaohwhoaoohoohoohoohohwhoaohwhoajustcloseyoureyesyoullbealrightcomemorninglightyouandillbesafeandsoundoohoohoohoohoohoohoohoohoohoohoohooh,"202,350,892"
34,shake it off,taylor swift,2014,Pop,istayouttoolategotnothininmybrainthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmigoontoomanydatesbuticantmakeemstayatleastthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmbutikeepcruisincantstopwontstopmovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohinevermissabeatimlightninonmyfeetandthatswhattheydontseemmmmthatswhattheydontseemmmmimdancinonmyowndancinonmyownillmakethemovesupasigomovesupasigoandthatswhattheydontknowmmmmthatswhattheydontknowmmmmbutikeepcruisincantstopwontstopgroovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohheyheyheyjustthinkwhileyouvebeengettindownandoutabouttheliarsandthedirtydirtycheatsoftheworldyoucouldvebeengettindowntothissickbeatmyexmanbroughthisnewgirlfriendsheslikeohmygodbutimjustgonnashakeandtothefellaovertherewiththehellagoodhairwontyoucomeonoverbabywecanshakeshakeshakeyeahohcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatehatersgonnahatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakmmmmandthefakersgonnafakefakefakefakefakeandfakeandfakeandfakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffyougottoshakeitoffishakeitoffiiishakeitoffishakeitoff,"3,359,729,829"
35,cardigan,taylor swift,2020,Alternative/Indie/Folk,vintageteebrandnewphonehighheelsoncobblestoneswhenyouareyoungtheyassumeyouknownothingsequinsmileblacklipsticksensualpoliticswhenyouareyoungtheyassumeyouknownothingbutiknewyoudancininyourlevisdrunkunderastreetlightiiknewyouhandundermysweatshirtbabykissitbetteriandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoriteafriendtoallisafriendtononechasetwogirlslosetheonewhenyouareyoungtheyassumeyouknownothinbutiknewyouplayinghideandseekandgivingmeyourweekendsiiknewyouyourheartbeatonthehighlineoncein20lifetimesiandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoritetokissincarsanddowntownbarswasallweneededyoudrewstarsaroundmyscarsbutnowimbleedincauseiknewyousteppinonthelasttrainmarkedmelikeabloodstainiiknewyoutriedtochangetheendingpeterlosingwendyiiknewyouleavinlikeafatherrunninglikewateriandwhenyouareyoungtheyassumeyouknownothingbutiknewyoudlingerlikeatattookissiknewyoudhauntallofmywhatifsthesmellofsmokewouldhangaroundthislongcauseikneweverythingwheniwasyoungiknewidcurseyouforthelongesttimechasinshadowsinthegrocerylineiknewyoudmissmeoncethethrillexpiredandyoudbestandininmyfrontporchlightandiknewyoudcomebacktomeyoudcomebacktomeandyoudcomebacktomeandyoudcomebackandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavorit,"154,392,204"
36,maniac,conan gray,2019,Pop/indie Pop,youwerewithyourfriendspartyingwhenthealcoholkickedinsaidyouwantedmedeadsoyoushowupatmyhomeallalonewithashovelandarosedoyouthinkimajokecausepeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoujustwenttoofarwreckedyourcarcalledmecryinginthedarknowyourebreakingmyheartsoishowupatyourplacerightawaywipethetearsoffofyourfacewhileyoubegmetostaywellpeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimpsychopathicdontbesodramaticwehadmagicbutyoumadeittragicnowyouremanichonestlyivehaditlistentoyourselfthinkyouneedtogetsomehelptellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatim,"92,642,271"
37,checkmate,conan gray,2019,Pop/indie Pop,youthinkyourefunnyrightcallingmedrunkwhenitstoolateatnighttellingmetruthsthatyouknowallareliesyeahyouthinkyourefunnyrightwhatyouthinkyouresuperslyflirtingwiththembuttellingmeyoureminebuildinmeupbutbuttercupyouliednowimgonnaruinyourlifecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckmatenowthisisgettingfunisawyoukissingsomeoneelsestongueyousaidthatimtheonlyoneyoulovebabythisisgettingfunillletyouthinkyouwondateintheparkillplayitsuperdumbholdingyourhandbutintheotheroneimholdingaloadedgunyeahbabyyoushouldreallyruncauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckandimagetyougonecantplaymelikeyourpawnsetfiretoyourlawnjustlikeyoudidtomyheartandimawreckyourcarandimawreckyourcarandmaxyourcreditcardandmaxyourcreditcardaloveronthelargealoveronthelargeyouregonnawishyouneverharmedmecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateandyoudidsomedamagesoimmakingyoupayandnoonesevergonnaloveyouanywayscauseyourejustanarcissistwhostotallyfakeyeahyoumaythinkyourewinningthisheartbreakbutyouarentgonnawinitcausecheckm,"9,986,286"
38,the story,conan gray,2018,Pop/indie Pop,letmetellyouastoryaboutaboyandagirlitskindashortkindaboringbuttheendisawhirltheywerejustsixteenwhenthepeopleweremeansotheydidntlovethemselvesandnowtheyregoneheadstonesonalawnandwheniwasyoungeriknewaboyandaboybestfriendswitheachotherbutalwayswishedtheyweremorecausetheylovedoneanotherbutneverdiscoveredcausetheyweretooafraidofwhattheydsaymovedtodifferentstatesohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestorynowitsontothesequelaboutmeandmyfriendbothourparentswereevilsowebothmadeabetifweworkedandwesavedwecouldbothrunawayandwedhaveabetterlifeandiwasrightiwonderifshesalrightohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestoryokayandthemoviesalwaysrunninginmyheadallthepeoplealltheloversallmyfriendsandihopethattheyallgettheirhappyendintheendohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestori,"21,177,146"
39,wish you were sober,conan gray,2020,Pop/indie Pop,thispartysshitwishwecoulddipgoanywherebutheredonttakeahitdontkissmylipsandpleasedontdrinkmorebeerimacrawlouttathewindownowcauseidontlikeanyonearoundkindahopeyourefollowinmeoutbutthisisdefinitelynotmycrowdnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresobertripdowntheroadwalkingyouhomeyoukissmeatyourdoorpullinmeclosebegmestayoverbutimoverthisrollercoasterimacrawlouttathewindownowgettinggoodatsayinggottabouncehonestlyyoualwaysletmedownandiknowwerenotjusthanginoutnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresoberiwishiwishiwishiwishiwishiwishyouweresoberiwishiwishiwishiwishiwishohiwishyouweresobernineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresob,"20,432,062"
40,generation why,conan gray,2017,Pop/indie Pop,whywhywhywhywhywhywhywhywhywhywhyiwasoffkeyingcarsparkedonradiumlawnsbysuburbianmomsicalledafriendletsmeetattengowhereverwewantcausenoonecaresthatweregonethistowndontgotmuchtodoyouandihaventgotmuchtolosesodoyouwannarotinyourroomlikewealwaysdotalkabouthowfastwegrewandallthebigdreamsthatwewontpursuethengetinyourcarandlaughtilwebothturnbluecausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhyparentsthinkwerefastasleepbutassoonaswerehomeweresneakingoutthewindowcauseatthisrateofearthdecayourworldsendingatnooncouldwealljustmovetothemoonthistowndontgotmuchtodoandyouandihaventgotmuchtolosesodoyouwannaleaveeveryoneinthisplaceforgoodcausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywerelivinnighttonightwhywhywhywhywhywhywhywhywhysincewereboundtodieohwhywhywhywhywhywhywhywhywhyohwhatstheuseintryingwhywhywhywhywhywhywhywhywhyanditsexactlywhywearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhi,"36,071,739"
41,people watching,conan gray,2018,Pop/indie Pop,thatwasntfunnybutshelaughedsohardshealmostcriedtheyrecountingmonthstheyvebeentogetheralmost49hesmakingfunofhowsheactedroundtheholidaysshewearsaringbuttheytellpeoplethattheyrenotengagedtheymetinclassformetaphysicalphilosophyhetellshisfriendsilikehercauseshessomuchsmarterthanmetheyrehavingtalksabouttheirfuturesuntil4amandimhappyforthemandimhappyforthembutiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatchingimonlylookingjusttolivethroughyouvicariouslyiveneverreallybeeninlovenotseriouslyihadadreamaboutahousebehindapicketfencenextoneichoosetotrustihopeiusesomecommonsensebuticutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallinwithoutcautionbutfornowimonlypeoplewatchingcutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwontbescaredtoletsomeoneknowmelifefeelssomonotonebutistillkeephopingcutpeopleoutliketagsonmyclothingifeeliendupallalonebutistillkeephopingloveemotioniwontbescaredtoletsomeoneknowmeifeellifefeelssomonotonebutistillkeephopingloveemotionifeelloveemotioniwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatch,"19,481,558"
42,crush culture,conan gray,2018,Pop/indie Pop,mygoddontlookatyourphonenoonesgonnacallyouquitcheckingyourvolumecrushidontcareifimforeveraloneimnotfallingforyoucausethisbabyisloveproofcultureidontcarewhatyouresayinidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyoucrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutohnodontlookintheireyescausethatshowtheygetyoukissyouthenforgetyoucrushalltheyfeedinyouisbeautifulliessohideinthebathroomtiltheyfindsomeoneelsenewcultureidontcarewhatyouresayingidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutshutyourdamnmouthyouretalkingtooloudandnoonecaresifyoutwomadeoutimsickofthekissingcultcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsout,"24,540,147"
43,overdrive,conan gray,2021,Pop/indie Pop,onlymetontheweekendsaidimnotcatchingfeelingsohiguessilieddivingoffofthedeependicantthinkofareasonweshouldtakeourtimeohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahyeahiknowyoureastrangerbutimlikingthedangeroftheidontknowdontgiveafuckaboutlabelsthrowthediceonthetableandjustletthemrollohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahallornothingletsjusttrustthenightnightallornothingyouremyrideordiehoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahgoingoverdrivegoingoverdriveyeah,"12,875,504"
44,idle town,conan gray,2017,Pop/indie Pop,thistownwillneverchangepeoplecomeandgoitsallthesamespeedtheroadsonourdoubtingdaystoanyplacethatsfarawayineverlearnedanybodysnameweallvowedthatwewouldntstaykissingsignsontheinterstateallwedofornowissitandwaitinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunspringtimewhentheairisthinweregettingantsyandtheyrenoticingwhileeverybodysoffpartyingwerewatchingstarsovericecreamandnowwerekickinguptoseventhgearandwerebreathingintheatmosphereidontevenneedasipofbeericanfeelitallinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunandtheywatchedthesunriseblinkingoutofredeyesandsoremindstheairplaneskeepflyingbyandtheycrycausetheyvenevereventouchedtheskynotheyllnevereventouchtheskyyeahweinventourownlittlegamesinouridletownandeverybodystryingtoescapeinouridletownkillingtimeattheyellowcafeinouridletownandcurfewsatmidnightinouridletownyeahithinkthatwellallbeokayinouridletowntheidletownwillstayasitstaysinouridletownandeveryoneilovesinthisplaceinouridletownsocurfewsatmidnightwewatchthesunris,"21,652,024"
45,heather,conan gray,2020,Pop/indie Pop,istillrememberthethirdofdecembermeinyoursweateryousaiditlookedbetteronmethanitdidyouonlyifyouknewhowmuchilikedyoubutiwatchyoureyesasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwereheatherwatchasshestandswithherholdingyourhandputyourarmroundhershouldernowimgettingcolderbuthowcouldihatehershessuchanangelbutthenagainkindawishsheweredeadasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetteriwishiwereheatheriwishiwereheatherohohwishiwereheatherwhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwer,"152,746,405"
