number,song name,artist,year,genre,lyrics,view record
64,I always wanna die sometimes,the1975,2018,poprock,ibetyouthoughtyourlifewouldchangebutyouresatonatrainagainyourmemoriesaresceneriesforthingsyousaidbutneverreallymeantyoubuildittoahightosaygoodbyebecauseyourenotthesameasthembutyourdeathitwonthappentoyouithappenstoyourfamilyandyourfriendsipretendandialwayswannadiesometimesialwayswannadiesometimesyouwinyouloseyousingthebluestheresnopointinbuyingconcreteshoesirefuseandialwayswannadiesometimesialwayswannadiesometimesialwayswannadieohamimethroughgeographyafacecollapsedthroughentropyicanhardlyspeakandwhenitryitsnothingbutasqueakonthevideolivingroomforsmallifyoucantsurvivejusttryandialwayswannadiesometimesialwayswannadiealwayswannadiealwayswannadiealwayswannadieandialwayswannadiealwayswannadiealwayswannadiesometimessometimessometimessometimesisometimesalwayswannadiealwayswannadiealwayswannadiealwayswannasometim,"14,981,476"
65,Somebody Else,the1975,2016,poprock,soiheardyoufoundsomebodyelseandatfirstithoughtitwasalieitookallmythingsthatmakesoundstheresticandowithoutidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyandcmonbabyiknowthisaintthelasttimethatillseeyourfaceandcmonbabyiknowyousaidyoudfindsomeonetotakemyplaceijustdontbelievethatyouhavegotitinyoucausewearejustgonnakeepdoingiteverytimeistarttobelieveinanythingyouresayingimremindedthatishouldbegettinoveritidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyelseidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodyidontwantyourbodygetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveralonegetsomeoneyoulovegetsomeoneyouneedfuckthatgetmoneyicantgiveyoumysoulcausewereneveraloneidontwantyourbodybutihatetothinkaboutyouwithsomebodyelseourlovehasgonecoldyoureintertwiningyoursoulwithsomebodyelseimlookingthroughyouwhileyourelookingthroughyourphoneandthenleavingwithsomebodyelsenoidontwantyourbodybutimpicturingyourbodywithsomebodyels,"80,468,550"
66,Robbers,the1975,2013,poprock,shehadafacestraightoutamagazinegodonlyknowsbutyoullneverleaveherherbalaclavaisstartingtochafewhenshegetshisgunhesbeggingbabestaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinewilliknowyounowifyounevershootyoullneverknowandifyounevereatyoullnevergrowyouvegotaprettykindofdirtyfaceandwhenshesleavingyourhomeshesbeggingyoutostaystaystaystaystayillgiveyouonemoretimewellgiveyouonemorefightsaidonemorelinetherellbeariotcauseiknowyouwellnowthatyouvegotyourgunitsmuchhardernowthepolicehavecomeandillshoothimifitswhatyouaskbutifyoujusttakeoffyourmaskyoudfindouteverythingsgonewrongnoweverybodysdeadandtheyredrivingpastmyoldschoolandhesgothisgunhesgothissuitonshesaysbabeyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocoolyoulooksocool,"93,713,251"
67,3:00 AM,findinghope,2017,electronicambient,babyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkcausebabyififindawayimsureofitthislovewontstrayjustgivemeachancetosayiloveyouandineedyounowareyouheretostayorfadeawaylikeeveryotherdayyourethereasonthatilieawakebabyits300amhadyouonmymindanditsnotthefirsttimewevegonethroughthiswantingyoumoreandmoreicanthelpbutthinkofwhatwecouldbeandbabyificouldtellyoubabyificouldtellyouificouldtellyouhowmuchicareimindespairareyoustilltherejusttellmejusttellmehowwecanmakethisworkhowwecanmakethisworkohoh,"81,088,998"
68,Love,findinghope,2017,electronicambient,iloveyouoohivesaiditbeforeillsayitagainiwishweweremorethanfriendsyouknowilovethewayyoudressyouknowiloveyourstyleeverymomentimwithyouicanthelpbutsmileivethoughtitbeforeillthinkitagainwhenwillwestopplayingpretendwishingyouwouldjustmakeupyourmindletmeloveyouandwellbealrightiknowicantkeepchasingafteryouifyoudontfeelsomewayorfeelthesameaboutmeiknowicantkeepchasingafteryouandbabeifthatsthecasejustknowthatiloveyouooh,"24,663,033"
69,Paths,findinghope,2017,electronicambient,theresstaticontheradioandimissedtheexitmilesagolifeisfeelinglikealonelyroadandnowimnothinglikeiwasbeforeyoupushandpulltomakeapointtofallawayfromyouibutionlyfoundthedisappointmentinthewildblueskyandicantescapethebrokenpaththatsleadingbacktoyouicantacceptthethoughtoffadingoutsoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktoimundereveryinfluenceandthisaintmakinganysensesmokeisfallingheavyinthisroomofblankfacesanxietyandimmissingyousoicamehomeeventhoughicouldmoveoniknowthereshopeforyouandisoicamehomecamehomecantbefarfromyouforlongeverypathisleadingbacktobacktoyouandibacktoyouandibacktobacktobacktoyouandibacktobacktogottagottagetbacktoyoulovernothingthaticandogottagottagetbacktoyoulovernothingthaticandocandonothingicando,"439,929"
70,Where,findinghope,2017,electronicambient,icanseeitsbeenawhilewhywasitthatyouleftmecuzwithyouimlikeachildandnowifeelsolostandemptyicanseeitinyoureyesitslikeimstandinghereinlimboifonlyyoucantellmewhyinsteadofguessingthroughthiswindowwheredidyougowheredidyougobabyishouldveknownishouldveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoingareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobytheendofthenightwishthaticouldhearyourvoiceagainthisiskillingmeinsideiwishthaticouldhavethatchoiceagainandthefeelingisalwaysrightifyouwerewithmeidrejoiceagaingirlivegotnothingtohideifonlyyoucouldmakesomenoiseagainwheredidyougowheredidyougobabyishouldveknownishouldhaveknownlatelyyouvebeenactingrealfunnyareyoukeepingsomethingfrommeareyougoinareyoucomingwheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougowheredidyougobabyyouvebeenactingrealfunnywheredidyougoareyoukeepingsomethingfrommewheredidyougowheredidyougo,"3,715,477"
71,Without You,findinghope,2020,electronicambient,isthiswhatitfeelsliketobelonelyandthoughimnotafraidtoknowitwontbethesamewithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecoldsohereswhatitfeelsliketobelonelyandthoughimnotafraidiknowiwillbeokaywithoutyouandnowimfarfromhomeandimnotsurewheretogoineverwantedtohurtyoubutyouwantedtohurtmeandthenyouleftmeinthecold,"35,246,396"
72,Starboy,theweeknd,2016,popelectronic,imtrynaputyouintheworstmoodahp1cleanerthanyourchurchshoesahmillipointtwojusttohurtyouahallredlambåjusttoteaseyouahnoneofthesetoysonleasetooahmadeyourwholeyearinaweektooyahmainbitchoutyourleaguetooahsidebitchoutofyourleaguetooahhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidontseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinstarboyeverydayaniggatrytotestmeaheverydayaniggatrytoendmeahpulloffinthatroadstersvahpocketsoverweightgettinheftyahcomingforthekingthatsafarcryahicomealiveinthefalltimeinocompetitionidontreallylisteniåminthebluemulsannebumpingneweditionhousesoemptyneedacenterpiece20racksatablecutfromebonycutthativoryintoskinnypiecesthenshecleanitwithherfacemanilovemybabyyoutalkingmoneyneedahearingaidyoutalkingboutmeidonåtseetheshadeswitchupmystyleitakeanylaneiswitchupmycupikillanypainlookwhatyouvedoneiåmamotherfuckinstarboylookwhatyouvedoneimamotherfuckinåstarboyletaniggabragpittlegendofthefalltooktheyearlikeabanditboughtmamaacribandabrandnewwagonnowshehitthegroceryshoplookinglavishstartrekroofinthatwraithofkhangirlsgetloosewhentheyhearthissong100onthedashgetmeclosetogodwedontprayforlovewejustprayforcar,"2,011,726,457"
73,Save Your Tears,theweeknd,2021,poprb,oohnanayeahisawyoudancinginacrowdedroomyoulooksohappywhenimnotwithyoubutthenyousawmecaughtyoubysurpriseasingleteardropfallingfromyoureyeidontknowwhyirunawayillmakeyoucrywhenirunawayyoucouldveaskedmewhyibrokeyourheartyoucouldvetoldmethatyoufellapartbutyouwalkedpastmelikeiwasntthereandjustpretendedlikeyoudidntcareidontknowwhyirunawayillmakeyoucrywhenirunawaytakemebackcauseiwannastaysaveyourtearsforanothersaveyourtearsforanotherdaysaveyourtearsforanotherdaysoimadeyouthinkthatiwouldalwaysstayisaidsomethingsthatishouldneversayyeahibrokeyourheartlikesomeonedidtomineandnowyouwontlovemeforasecondtimeidontknowwhyirunawayohgirlsaidillmakeyoucrywhenirunawaygirltakemebackcauseiwannastaysaveyourtearsforanotherirealizethatimmuchtoolateandyoudeservesomeonebettersaveyourtearsforanotherdayoohyeahsaveyourtearsforanotherdayyeahidontknowwhyirunawayillmakeyoucrywhenirunawaysaveyourtearsforanotherdayoohgirlahisaidsaveyourtearsforanotherdayahsaveyourtearsforanotherdayahsaveyourtearsforanotherdayah,"1,586,349,988"
74,Die For You,theweeknd,2023,rb,imfindinwaystoarticulatethefeelingimgointhroughijustcantsayidontloveyoucauseiloveyouyeahitshardformetocommunicatethethoughtsthatiholdbuttonightimgonletyouknowletmetellthetruthbabyletmetellthetruthyeahyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryyourescaredtobelonelyspeciallyinthenightimscaredthatillmissyouhappenseverytimeidontwantthisfeelinicantaffordloveitrytofindareasontopullusapartitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahimfindingwaystomanipulatethefeelinyouregointhroughbutbabygirlimnotblaminyoujustdontblamemetooyeahcauseicanttakethispainforeverandyouwontfindnoonethatsbettercauseimrightforyoubabeithinkimrightforyoubabeyouknowwhatimthinkinseeitinyoureyesyouhatethatyouwantmehateitwhenyoucryitaintworkincauseyoureperfectandiknowthatyoureworthiticantwalkawayoheventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahrthedistanceandthetimebetweenusitllneverchangemymindcausebabyiwoulddieforyoubabyiwoulddieforyouyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabyimjustsayinyeahiwoulddieforyouiwouldlieforyoukeepitrealwithyouiwouldkillforyoumybabynananananananananaeventhoughweregoingthroughitanditmakesyoufeelalonejustknowthatiwoulddieforyoubabyiwoulddieforyouyeahthedistanceandthetimebetweenusitllneverchangemymindcausebabeiwoulddieforyoubabyiwoulddieforyouyeahbabediefory,"1,360,013,057"
75,Reminder,theweeknd,2023,rb,recordmanplaymysongontheradioyoutoobusytrynafindthatblueeyedsouliletmyblackhairgrowandmyweedsmokeandisweartoomuchontheregularwegonletthemhitsflywegonletitgoifitaintxothenitgottagoijustwonanewawardforakidsshowtalkinboutafacenumbinoffabagofblowimlikegoddamnbitchiamnotateenchoicegoddamnbitchiamnotableachboywhipgamemakeaniggaunderstandthoughgotthathannibalsilenceofthelambohitthegassohardmakeitrotaterotateallmyniggasblewuplikeapropanepropanealltheserbniggasbesolamegotasweetasianchickshegolowmanelomeinohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamillberighttheretoremindyouagainyouknowmeknowmepowpowyouknowmeknowmeohyeahsaidimjusttrynaswiminsomethinwetterthantheoceanfadedoffadoublecupimmixinupthepotionalliwannadoismakethatmoneyandmakedopeshititjustseemlikeniggastrynasoundlikeallmyoldshiteverybodyknowsitalltheseniggasknowmeplatinumoffamixtapesippinonthatcodeinepouritinmytrophiesrollintilmynosebleedimakeeponsinginwhileimburninupthatogallmyniggasgetittheymakemoneyallalonerockachainaroundtheyneckmakinsureimgettinhomewhenitravelroundtheglobemakeacouplemilashowandicomebacktomycityifuckeverygirliknowusedtowalkaroundwithaslouchhadamattressonthefloornowmyshitstraighteatinalldaytrynaloseweightthatgoodsexwellsweatitouthotelbedspringswellwearitoutiaintgottatellyoucauseyouknowmeohohohyouknowmeknowmenananananayouknowmeknowmeknowmeohohohyouknowmeknowmeknowmenananananaeverytimeyoutrytoforgetwhoiamtrytoforgetwhoiamillberighttheretoremindyouagainheyyouknowmeknowmepowpowyouknowmeknowmeknowmewhydontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbabygirlwontyouworksomethinworksomethinforthedondontyouhurtnothinhurtnothinbabygirlwontyoushakesomethinshakesomethinforthedondontyoubreaknothinbreaknothinbreakbabygirlwontyouworksomethinworksomethinworkforthedondontyouhurtnothinhurtnothincauseyouknowmetheyknowmeyouareanomanyeahyouknowmanohohohnananananaohohohnananananaohohohnananananaohohohnanananana,"447,156,328"
76,You Right,theweeknd,2021,rb,igotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguybutiicanthelpitiwantyousaidyourightigotmyguybutiicanthelpitiwantyouicantstopandlooktheotherwaycauseiknowwhatcouldbebabeandyouneverfeelthesameyoudbethinkinboutiteverydaydontbelieveinfairytalesbutwegotourfantasiesanditsmeandyounoshetrynabeallthroughyoursheetshaveyouallontopofmeactinglikeitsnotthatdeepboyyoucantakeitoutonmetellmewhatitsbouttobereallyfeelitsboundtobeicanttellnoonebuttheyallknowigotamanbutiwantyouigotamanbutiwantyouanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwantyougirliwantyoulikeyouwantmetooifeelthatenergyoohyeahwhenyoureontopofmeohyeahiknowyourmanheaintcontrollinyoubutyoustillhesitateoohnocauseyouchoseloyaltyohyeahandiknowyourhistorymethimbeforeyourpeakheyheyhessoconnectedtothatwomanthatyouusedtobebutbutbutthissexwillcloudyourmemoryacouplestrokestoputitinthenyoullbelongtomeigotamanbutiwantyouigotamanbutiwantyouohanditsjustnervesitsjustdickmakinmethinkboutsomeonenewyouknowigotsomuchtosayitrytohideitinmyfaceanditdontworkyouseethroughthatijustwantgetwityouyeahyeahyeahyeahyeahandyourerightyourightigotmyguyyourightyourightibutiicanthelpitiwantyousaidyourightigotmyguyyourightyourightibutiicanthelpitiwanty,"419,812,828"
77,Take My Breath,theweeknd,2021,poprb,isawthefireinyoureyesisawthefirewhenilookintoyoureyesyoutellmethingsyouwannatryuhiknowtemptationisthedevilindisguiseyouriskitalltofeelaliveohyeahyoureofferingyourselftomelikesacrificeyousaidyoudothisallthetimetellmeyoulovemeifibringyoutothelightitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetowantmetoholdontoyoutightyoupullmecloseifeeltheheatbetweenyourthighsuhsayyourewaytooyoungtoendyourlifehuhgirlidontwannabetheonewhopaysthepriceoohitslikeadreamwhatshefeelswithmeshelovestobeontheedgeherfantasyisokaywithmethensuddenlybabysaystakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuhtakemybreathohohoohandtheyllseemeohoohoohyeahsayohohohohohohohohohohohohohoohohtakemybreathawaytakemybreathawayandmakeitlastforeverbabedoitnoworneverbabeahtakemybreathawaytakemybreathawaynobodydoesitbetterbabebringmeclosetoheavenbabetakemybreathtakemybreathabreathawaynobodytakemybreathtakemybreathabreathawaynobodydoesitbetterbabebringmeclosetoheavenbabeuh,"287,692,761"
78,In My Blood,shawnmendes,2018,poprock,helpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmybloodlayingonthebathroomfloorfeelingnothingimoverwhelmedandinsecuregivemesomethingicouldtaketoeasemymindslowlyjusthaveadrinkandyoullfeelbetterjusttakeherhomeandyoullfeelbetterkeeptellingmethatitgetsbetterdoesiteverhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodimlookingthroughmyphoneagainfeelinganxiousafraidtobealoneagainihatethisimtrynafindawaytochillcantbreatheohistheresomebodywhocouldhelpmeitslikethewallsarecavinginsometimesifeellikegivingupnomedicineisstrongenoughsomeonehelpmeimcrawlinginmyskinsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohineedsomebodynowineedsomebodynowsomeonetohelpmeoutineedsomebodynowhelpmeitslikethewallsarecavinginsometimesifeellikegivingupbutijustcantitisntinmyblooditisntinmybloodohohohohohitisntinmybloodineedsomebodynowitisntinmybloodineedsomebodynowitisntinmyblood,"354,106,270"
79,Stitches,shawnmendes,2015,pop,ithoughtthatidbeenhurtbeforebutnooneseverleftmequitethissoreyourwordscutdeeperthanaknifenowineedsomeonetobreathemebacktolifegotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesjustlikeamothdrawntoaflameohyouluredmeinicouldntsensethepainyourbitterheartcoldtothetouchnowimgonnareapwhatisowimleftseeingredonmyowngotafeelingthatimgoingunderbutiknowthatillmakeitoutaliveifiquitcallingyoumylovermoveonyouwatchmebleeduntilicantbreatheshakingfallingontomykneesandnowthatimwithoutyourkissesillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpandnowthatimwithoutyourkissesillbeneedingstitchesneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadneedleandthethreadgottagetyououttamyheadneedleandthethreadgonnawindupdeadgonnawindupdeadneedleandthethreadgottagetyououttamyheadgottagetyououttamyheadneedleandthethreadgonnawindupdeadwindupdeadneedleandthethreadgottagetyououttamyheadgetyououttamyheadyouwatchmebleeduntilicantbreatheshakingfallingontomykneesfallingonmykneesandnowthatimwithoutyourkisseswithoutyouillbeneedingstitchesandillbeneedingstitchestrippingovermyselfachingbeggingyoutocomehelpbeggingbabypleaseandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitchesandnowthatimwithoutyourkissesillbeneedingstitch,"1,570,180,171"
80,Treat You Better,shawnmendes,2016,pop,iwontlietoyouiknowhesjustnotrightforyouandyoucantellmeifimoffbutiseeitonyourfacewhenyousaythathestheonethatyouwantandyourespendingallyourtimeinthiswrongsituationandanytimeyouwantittostopiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanillstoptimeforyouthesecondyousayyoudlikemetooijustwannagiveyouthelovingthatyouremissingbabyjusttowakeupwithyouwouldbeeverythingineedandthiscouldbesodifferenttellmewhatyouwanttodocauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanbetterthanhecangivemeasigntakemyhandwellbefinepromiseiwontletyoudownjustknowthatyoudonthavetodothisalonepromiseillneverletyoudowncauseiknowicantreatyoubetterthanhecanandanygirllikeyoudeservesagentlemantellmewhyarewewastingtimeonallyourwastedcryingwhenyoushouldbewithmeinsteadiknowicantreatyoubetterbetterthanhecanohbetterthanhecanbetterthanhecan,"2,406,985,818"
81,Lost In Japan,shawnmendes,2018,popfunk,allitdtakeisoneflightwedbeinthesametimezonelookingthroughyourtimelineseeingalltherainbowsiigotanideaandiknowthatitsoundscrazyijustwannaseeyaohigottaaskdoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmymindohicouldfeelthetensionwecouldcutitwithaknifeiknowitsmorethanjustafriendshipicanhearyouthinkingboutityeahdoigottaconvinceyouthatyoushouldntfallasleepitllonlybeacouplehoursandimabouttoleavedoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindcantgetyouoffmymindcantgetyouoffmyminddoyougotplanstonightiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandicauseiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmyminddoyougotplanstonightimacouplehundredmilesfromjapanandiiwasthinkingicouldflytoyourhoteltonightcauseiiicantgetyouoffmymindicantgetyouoffmyminddoyougotplanstonightbabyiwashopingicouldgetlostinyourparadisetheonlythingimthinkingboutisyouandiandiiicantgetyouoffmymindcantgetyouoffmymindicantseemtogetyouoffmymindyeahletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymindletsgetlosttonightletsgetlosttonightbabyyouandicantseemtogetyouoffmymind,"117,227,673"
82,Something Big,shawnmendes,2014,pop,onetwothreefourohwoahwoahohwoahwoahohplaythelottoyoumightwinititslike25tolifesoyoubustoutofprisonsomethingsintheairsomethingsintheairitslikethatfeelingwhenyourejustabouttokillittakeyourlastshotyouknowyouregoingtohititsomethingsintheairsomethingsintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigitslikethatfeelingwhenyoureabouttowinthemedalandyouworkedsohardthatyouknewyouwouldntsettlehandsareintheairhandsareintheairwhentheyhearyouandyouthoughttheywouldntlistenitslikeananthemthatthewholeworldssinginhandsareintheairhandsareintheairwoahsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigifeelithappeningohwoahwoahohwoahsomethingbigwoahyeahyeahifwestompourfeetthegroundwillshakeifweclapourhandsthewallswillbreakyellsoloudwontforgetournamescausesomethingbigishappeningtakethisrockandstartafireraisethisupwerefeelinghightheycanttellusanythingsomethingbigishappeningsomethingbigifeelithappeningoutofmycontrolpushingpullinganditsgrabbingmefeelitinmyboneslikeohwoahwoahohwoahsomethingbigishappeningwoahohwoahwoahohwoahsomethingbigifeelithappeningoh,"168,124,561"
83,Senorita,shawnmendescamilacabello,2019,poplatinpop,iloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalandinmiamitheairwashotfromsummerrainsweatdrippingoffmebeforeievenknewhernamelalalaitfeltlikeoohlalalayeahnosapphiremoonlightwedancedforhoursinthesandtequilasunriseherbodyfitrightinmyhandslalalaitfeltlikeoohlalalayeahiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyoukeepmecomingforyalockedinthehoteltheresjustsomethingsthatneverchangeyousaywerejustfriendsbutfriendsdontknowthewayyoutastelalalacauseyouknowitsbeenalongtimecomingdontyouletmefallohoohwhenyourlipsundressmehookedonyourtongueoohloveyourkissisdeadlydontstopiloveitwhenyoucallmeseâoritaiwishicouldpretendididntneedyabuteverytouchisoohlalalaitstruelalalaoohishouldberunningoohyouknowiloveitwhenyoucallmeseâoritaiwishitwasntsodamnhardtoleaveyabuteverytouchisoohlalalaitstruelalalatruelalaoohishouldberunningoohyoukeepmecomingforyaallalongivebeencomingforyaforyaandihopeitmeantsomethingtoyaoohcallmynameillbecomingforyacomingforyacomingforyacomingforyaforyaforyaohshelovesitwhenicallforyaoohishouldberunningoohyoukeepmecomingforya,"1,628,450,766"
84,Beside You,keshi,2019,popalternativerb,ohitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyouifyousayitsalrightdontliebabydontliewaytoomanyheadsneedasteadyviewsmokincigarettesattherendezvousnevermeanttocrossyoubutmyjawhitthefloorwiththeonetwothinkiwantyouyousaythisaintlovebutitsstillthesamelovemakeloveanythintosateyadontbeshyyoudecidesaycanimakeyouminedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouhowitfeellikedontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightdontliebabydontlieyourskinsofineahahahcomeclosebabyputitonmineahyourskinsofineahahahcomeclosebabyputitonmineitsjustyouandiandnootherguyswegotnointerruptionsandwebothfeelinthevibesayimnotyourtypebutiknowwhatsonyourmindwecantalkaboutnothinorwecanseewhatitslikenoohohdontliebabydontliehisloveneverfeltrightswitchsidesandimbesideyaifyousayitsalrightlemmeshowyouwhatitfeellikedontliebabydontli,"33,126,867"
85,Blue,keshi,2017,popalternativerb,impatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacesthreehoursthreemonthsawaygoingbackbutnotthesameidontwantyoutoseemecauseimnotwhatiseemalwaystheretorelieveitdowesaywhatwemeangotthenumbfightwithinthebloodlinebetterdressupforthedatenightforthedatenightdonthitmycelltheresanunknownnumberonmyphoneidontneedyourhelpjustletmelaydownontheflooridontknowmyselfnotlikethetimeididbeforenonoimpatientjustsayitstillwaitinforanotherroundnewfacesimracinimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplacestearmetopiecesiwontevenfeelityouknowwhatimneedingmoveonwiththeseasonsimpatientjustsayitstillwaitinforanotherroundnewfacesimracingimfinebutillnevermakeithomesixthstreetfortheoccasioncanttakeallofthechangesbluemoonindifferentphasesbluemoonindifferentplac,"10,341,948"
