number,song name,artist,year,genre,lyrics,view record
72,starboy,the weeknd,2016,Pop/Electronic,im tryna put worst mood ah p1 cleaner church shoe ah milli point two hurt ah red lambå teas ah none toy leas ah made whole year week yah main bitch leagu ah side bitch leagu ah hous empti need centerpiec 20 rack tabl cut eboni cut ivori skinni piec clean face man love babi talk money need hear aid talk bout dont see shade switch style take ani lane switch cup kill ani pain look youv done iåm motherfuckin starboy look youv done im motherfuckin starboy everi day nigga tri test ah everi day nigga tri end ah pull roadster sv ah pocket overweight gettin hefti ah come king far cri ah come aliv fall time competit dont realli listen iåm blue mulsann bump new edit hous empti need centerpiec 20 rack tabl cut eboni cut ivori skinni piec clean face man love babi talk money need hear aid talk bout donåt see shade switch style take ani lane switch cup kill ani pain look youv done iåm motherfuckin starboy look youv done im motherfuckinå starboy let nigga brag pitt legend fall took year like bandit bought mama crib brand new wagon hit groceri shop look lavish star trek roof wraith khan girl get loos hear thi song 100 dash get close god dont pray love pray car,"2,011,726,457"
73,save your tears,the weeknd,2021,Pop/R&B,ooh nana yeah saw danc crowd room look happi im saw caught surpris singl teardrop fall eye dont know whi run away ill make cri run away couldv ask whi broke heart couldv told fell apart walk past like wasnt pretend like didnt care dont know whi run away ill make cri run away take back caus wanna stay save tear anoth save tear anoth day save tear anoth day made think would alway stay said thing never say yeah broke heart like someon mine wont love second time dont know whi run away oh girl said ill make cri run away girl take back caus wanna stay save tear anoth realiz im much late deserv someon better save tear anoth day ooh yeah save tear anoth day yeah dont know whi run away ill make cri run away save tear anoth day ooh girl ah said save tear anoth day ah save tear anoth day ah save tear anoth day ah,"1,586,349,988"
74,die for you,the weeknd,2023,R&B,im findin way articul feel im goin cant say dont love caus love yeah hard commun thought hold tonight im gon let know let tell truth babi let tell truth yeah know im thinkin see eye hate want hate cri scare lone special night im scare ill miss happen everi time dont want thi feelin cant afford love tri find reason pull us apart aint workin caus perfect know worth cant walk away oh even though go make feel alon know would die babi would die yeah distanc time us itll never chang mind caus babi would die babi would die yeah im find way manipul feelin goin babi girl im blamin dont blame yeah caus cant take thi pain forev wont find one better caus im right babe think im right babe know im thinkin see eye hate want hate cri aint workin caus perfect know worth cant walk away oh even though go make feel alon know would die babi would die yeahr distanc time us itll never chang mind caus babi would die babi would die yeah would die would lie keep real would kill babi im sayin yeah would die would lie keep real would kill babi nanana nanana nanana even though go make feel alonejust know would die babi would die yeah distanc time us itll never chang mind caus babe would die babi would die yeah babe die,"1,360,013,057"
75,reminder,the weeknd,2023,R&B,record man play song radio busi tryna find blueey soul let black hair grow weed smoke swear much regular gon let hit fli gon let go aint xo gotta go new award kid show talkin bout face numbin bag blow im like goddamn bitch teen choicegoddamn bitch bleach boy whip game make nigga understand though got hannib silenc lambo hit ga hard make rotat rotat nigga blew like propan propan rb nigga lame got sweet asian chick go low mane lo mein oh oh oh know know na na na na na know know know oh oh oh know know know na na na na na everi time tri forget ill right remind know know pow pow know know oh yeah said im tryna swim somethin wetter ocean fade doubl cup im mixin potion wanna make money make dope shit seem like nigga tryna sound like old shit everybodi know nigga know platinum mixtap sippin codein pour trophi rollin til nose bleed ima keep singin im burnin og nigga get make money alon rock chain around neck makin sure im gettin home travel round globe make coupl mil show come back citi fuck everi girl know use walk around slouch mattress floor shit straight eatin day tryna lose weight good sex well sweat hotel bedspr well wear aint gotta tell caus know oh oh oh know know na na na na na know know know oh oh oh know know know na na na na na everi time tri forget tri forget ill right remind hey know know pow pow know know know whi dont shake somethin shake somethin dont break nothin break nothin babi girl wont work somethin work somethin dont hurt nothin hurt nothin babi girl wont shake somethin shake somethin dont break nothin break nothin break babi girl wont work somethin work somethin work dont hurt nothin hurt nothin caus know know noman yeah know man oh oh oh na na na na na oh oh oh na na na na na oh oh oh na na na na na oh oh oh na na na na na,"447,156,328"
76,you right,the weeknd,2021,R&B,got man want got man want nerv dick makin think bout someon new know got much say tri hide face dont work see want get wit right right got guy cant help want said right got guy cant help want cant stop look way caus know could babe never feel youd thinkin bout everi day dont believ fairytal got fantasi tryna sheet top act like deepboy take tell bout realli feel bound cant tell one know got man want got man want nerv dick makin think bout someonenew know got much say tri hide face dont work see want get wit right right got guy right right cant help want said right got guy right right cant help want girl want like want feel energi ooh yeah top oh yeah know man aint controllin still hesit ooh caus chose loyalti oh yeah know histori met befor peak hey hey connect woman use butbutbut thi sex cloud memori coupl stroke put youll belong got man want got man want oh nerv dick makin think bout someon new know got much say tri hide face dont work see want get wit yeah yeah yeah yeah yeah right right got guy right right cant help want said right got guy right right cant help want,"419,812,828"
77,take my breath,the weeknd,2021,Pop/R&B,saw fire eye saw fire look eye tell thing wanna tri uh know temptat devil disguis risk feel aliv oh yeah offer like sacrific said thi time tell love bring light like dream feel love edg fantasi okay suddenli babi say take breath away make last forev babe never babe ah take breath away nobodi doe better babe bring close want hold tight pull close feel heat thigh uh say way young end life huh girl dont wanna one pay price ooh like dream feel lovesto edg fantasi okay suddenli babi say take breath away make last forev babe never babe ah take breath away nobodi doe better babe bring close heaven babe uh take breath oh ohooh theyll see ohooh ooh yeah say ohoh ohoh ohoh ohoh ohoh ohoh ohoohoh take breath away take breath away make last forev babe never babe ah take breath away take breath away nobodi doe better babe bring close heaven babe take breath take breath breath away nobodi take breath take breath breath away nobodi doe better babe bring close heaven babe uh,"287,692,761"
78,in my blood,shawn mendes,2018,Pop/Rock,help like wall cave sometim feel like give cant isnt blood lay bathroom floor feel noth im overwhelm insecur give someth could take eas mind slowli drink youll feel better take home youll feel better keep tell get better doe ever help like wall cave sometim feel like give medicin strong enough someon help im crawl skin sometim feel like give cant isnt blood isnt blood im look phone feel anxiou afraid alon hate thi im tryna find way chill cant breath oh somebodi could help like wall cave sometim feel like give medicin strong enough someon help im crawl skin sometim feel like give cant isnt blood isnt blood oh need somebodi need somebodi someon help need somebodi help like wall cave sometim feel like give cant isnt blood isnt blood oh oh oh oh oh isnt blood need somebodi isnt blood need somebodi isnt blood,"354,106,270"
79,stitches,shawn mendes,2015,Pop,thought id hurt befor one ever left quit thi sore word cut deeper knife need someon breath back life got feel im go know ill make aliv quit call lover move watch bleed cant breath shake fall onto knee im without kiss ill need stitch trip ach beg come help im without kiss ill need stitch like moth drawn flame oh lure couldnt sens pain bitter heart cold touch im gonna reap sow im left see red got feel im go know ill make aliv quit call lover move watch bleed cant breath shake fall onto knee im without kiss ill need stitch trip ach beg come help im without kiss ill need stitch needl thread gotta get outta head needl thread gonna wind dead needl thread gotta get outta head needl thread gonna wind dead gonna wind dead needl thread gotta get outta head gotta get outta head needl thread gonna wind dead wind dead needl thread gotta get outta head get outta head watch bleed cant breath shake fall onto knee fall knee im without kiss without ill need stitch ill need stitch trip ach beg come help beg babi pleas im without kiss ill need stitch im without kiss ill need stitch im without kiss ill need stitch,"1,570,180,171"
80,treat you better,shawn mendes,2016,Pop,wont lie know right tell im see face say one want spend time thi wrong situat anytim want stop know treat better ani girl like deserv gentleman tell whi wast time wast cri instead know treat better better ill stop time second say youd like wanna give love miss babi wake would everyth need thi could differ tell want caus know treat better ani girl like deserv gentleman tell whi wast time wast cri instead know treat better better better give sign take hand well fine promis wont let know dont thi alon promis ill never let caus know treat better ani girl like deserv gentleman tell whi wast time wast cri instead know treat better better oh better better,"2,406,985,818"
81,lost in japan,shawn mendes,2018,Pop/Funk,itd take one flight wed time zone look timelin see rainbow got idea know sound crazi wanna see ya oh gotta ask got plan tonight im coupl hundr mile japan wa think could fli hotel tonight caus iii cant get mind cant get mind cant get mind oh could feel tension could cut knife know friendship hear think bout yeah gotta convinc shouldnt fall asleep itll onli coupl hour im leav got plan tonight im coupl hundr mile japan wa think could fli hotel tonight caus iii cant get mind cant get mind cant get mind got plan tonight wa hope could get lost paradis onli thing im think bout caus iii cant get mind cant get mind cant seem get mind let get lost tonight let get lost tonight babi cant seem get mind let get lost tonight let get lost tonight babi cant seem get mind got plan tonight im coupl hundr mile japan wa think could fli hotel tonight caus iii cant get mind cant get mind got plan tonight babi wa hope could get lost paradis onli thing im think bout iii cant get mind cant get mind cant seem get mind yeah let get lost tonight let get lost tonight babi cant seem get mind let get lost tonight let get lost tonight babi cant seem get mind,"117,227,673"
82,something big,shawn mendes,2014,Pop,one two three four oh woah woah oh woah woah oh play lotto might win like 25 life bust prison someth air someth air like feel kill take last shot know go hit someth air someth air woah someth big feel happen control push pull grab feel bone like oh woah woah oh woah someth big feel happen oh woah woah oh woah someth big like feel win medal work hard knew wouldnt settl hand air hand air hear thought wouldnt listen like anthem whole world singin hand air hand air woah someth big feel happen control push pull grab feel bone like oh woah woah oh woah someth big feel happen oh woah woah oh woah someth big woah yeah yeah stomp feet ground shake clap hand wall break yell loud wont forget name caus someth big happen take thi rock start fire rais thi feel high cant tell us anyth someth big happen someth big feel happen control push pull grab feel bone like oh woah woah oh woah someth big happen woah oh woah woah oh woah someth big feel happen oh,"168,124,561"
83,seâorita,shawn mendes camila cabello,2019,Pop/Latin Pop,love call seâorita wish could pretend didnt need ya everi touch ooh lalala true lalala ooh run ooh keep come ya land miami air wa hot summer rain sweat drip befor even knew name lalala felt like ooh lalala yeah sapphir moonlight danc hour sand tequila sunris bodi fit right hand lalala felt like ooh lalala yeah love call seâorita wish could pretend didnt need ya everi touch ooh lalala true lalala ooh run ooh know love call seâorita wish wasnt damn hard leav ya everi touch ooh lalala true lalala ooh run ooh keep come ya lock hotel thing never chang say friend friend dont know way tast lalala caus know long time come dont let fall oh ooh lip undress hook tongu ooh love kiss deadli dont stop love call seâorita wish could pretend didnt need ya everi touch ooh lalala true lalala ooh run ooh know love call seâorita wish wasnt damn hard leav ya everi touch ooh lalala true lalala true lala ooh run ooh keep come ya along ive come ya ya hope meant someth ya ooh call name ill come ya come ya come ya come ya ya ya oh love call ya ooh run ooh keep come ya,"1,628,450,766"
84,beside you,keshi,2019,Pop/Alternative R&B,oh guy got interrupt feelin vibe say im type know mindw talk nothin see like dont lie babi dont lie hi love never felt rightswitch side im besid say alright dont lie babi dont lie way mani head need steadi view smokin cigarett rendezv never meant cross jaw hit floor one two think want youyou say thi aint love still love make love anythin sate ya dont shi decid say make mine dont lie babi dont lie hi love never felt right switch side im besid ya say alright lemm show feel like dont lie babi dont lie hi love never felt right switch side im besid ya say alright dont lie babi dont lie skin fine ahah ah come close babi put mine ah skin fine ahah ah come close babi put mine guy got interrupt feelin vibe say im type know mind talk nothin see like oh oh dont lie babi dont lie hi love never felt right switch side im besid ya say alright lemm show feel like dont lie babi dont lie,"33,126,867"
85,blue,keshi,2017,Pop/Alternative R&B,impati say still waitin anoth round new face im racin im fine ill never make home sixth street occas cant take chang blue moon differ phase blue moon differ place three hour three month away go back dont want see caus im seem alway reliev say mean got numb fight within bloodlin better dress date night date night dont hit cell unknown number phone dont need help let lay floor dont know like time befor impati say still waitin anoth round new face im racin im fine ill never make home sixth street occas cant take chang blue moon differ phase blue moon differ placestear piec wont even feel know im need move season impati say itstil waitin anoth round new face im race im fine ill never make home sixth street occas cant take chang blue moon differ phase blue moon differ place,"10,341,948"
86,somebody,keshi,2017,Pop/Alternative R&B,babi whi hesit caus know feel want tast let show wanna tryna get trap leg lock go anoth round make bed rock yuh bite neck ima make sweat never give rest never give rest need somebodi babi put bodi said bodi need somebodi babi put bodi said babi babi fuck around put get loud nother round babi need somebodi babi put tell want tetel want babi babi fuck around put get loud nother round babi need somebodi babi put tell want tetel want back girl speakin languag show favorit spot dont gotta say pull close hold tight let go night saddl girl whi keepin waitin hold wanna get want love gon make need somebodi babi put bodi said bodi need somebodi babi put bodi said babi babi fuck around put get loud nother round babi need somebodi babi put tell want tetel want babi keshi babi fuck around put get loud nother round babi need somebodi babi put tell want tetel want pull close pull closehold tight pull pull close pull close pull close hold tight pull pull close,"6,901,077"
87,less of you,keshi,2020,Pop/Alternative R&B,hello awak right god need hear sound pleas calm know selfish onli thing ever made sens dont wanna thi dont know thi without cling side voic night cover eye im terrifi face screen aint adequ replac yeah yeah much time limelight gimm land line want bad wont lie get wors night time never stay long gone morn come home got less leav im piec mayb better cut loos tell day wa im okay dont know dont know dont know dont know dont know dont know time never move slow bed time hit phone tell go go tell go go much time limelight gimm land line want bad wont lie get wors night time never stay long gone morn come home got less leav im piec mayb better cut loos dont know thi without dont know dont know dont know dont know thi without dont know dont know dont know dont know thi without,"20,269,410"
88,limbo,keshi,2018,Pop/Alternative R&B,ive goin motion back forth like ocean fraud shit hope nobodi notic bang chest morn head night drink less want strike light squar im mightiest fight hurt twice tri advic thi shit might die thi shit feel aliv feel aliv feel aliv feel like limbo hand window chasin sunset tempo yeah tempo ooh thi onli show best best look demon saw put mean someon els outta sight outta mind dont know find dont know hide still eat good drink good feel good good cant hear head im sat besid ya fuck lung liver good look mirror feel aliv feel aliv feel aliv feel like limbo hand window chasin sunset tempo tempo ooh thi ill onli show best best ooh tryin im man hopin wont get best best,"25,953,673"
89,drunk,keshi,2018,Pop/Alternative R&B,friend drunk im stumblin back bed dont need nobodi els friend drunk im stumblin back bed dont need nobodi els smell like smoke nuit de lhomm sinc last spoke tell go still love blue nothin new careless love ive fewhow bout friend drunk im stumblin back bed dont need nobodi els friend drunk im stumblin back bed dont need nobodi els never thought goneid find hard carri probabl caus fell love way back think us think us friend drunk im stumblin back bed got nobodi els friend drunk im stumblin back bed got got nobodi els,"35,721,011"
90,understand,keshi,2020,Pop/Alternative R&B,never thought id find one life would near got got us babe make feel complet need ooh oohmayb tri let take hand onli one understand guess time ask mine day hope youll stay ill admit im scare caus ive never realli care much thi worth riskooh ooh mayb tri let take handyour onli one understand ooh ooh ooh ooh ooh mayb tri let take hand onli one understand,"3,438,911"
91,goodbyes,post malone feat young thug,2019,Pop/Hip-Hop,kurt feel much pleasur pain girl spite vain complain need someth chang need take edg tonight dont tell shut know talk much dont got say want head want bedroom tonight way could save caus need save im good goodby act insan stubborn chang im drinkin 80 proof vein fingertip stain look edg dont tonightsaid need thi heart got turn wasnt want wouldnt let go lost im goner want head want bedroom tonight way could save caus need save im good goodby want right life want back tonight im tryna cut knife wanna slice dice argu possess got precis turn tv im watch fight flood garag blue diamond shark barbi life doll nicki minaj dont need key drive car charger wanna see side one unboth dont want never go outsid promis play slidin im tour bu still ridin yeah yeah yeah yeah yeah want head want bedroom tonight way save becaus need save im good goodby goodby goodby goodby goodby goodby goodby goodby goodby goodby im good goodby goodby goodby goodby goodby goodby goodby goodby goodby goodby im good goodby,"185,847,110"
92,wow,post malone,2019,Pop/Hip-Hop,said tire lil money need big boy pull twenti inch blade like im lil troy everybodi flockin need decoy shawti mixin vodka lacroix yeah gwagon gwagon gwagon gwagon housew pullin got lot toy 720 bumpin fall boy wa talkin shit begin mmhmmh back wa feelin forgivin forgivin know piss see winnin see winnin see igloo mouth grinnin grinnin yeah hundr band pocketit hundr deep roll like armi get bottl bottl lonelyit moment show got em sayin wow wow wow hundr band pocket yeah grandmama probabl know know get bottl bottl lone moment show got em sayin wow wow wow everywher go hey catch block like im mutombo wow 750 lambo utah snow skrrt trunk front like shit dumbo yeah cut roof like niptuck pull hous big butt turn kitchen counter stripclub dre came got guap yall disappear wow befor drop stoney none yall realli care care alway say congratul kid kid thi 40 im pourin thi shit yeah use lot got yupmad anoth hit caus got bore yup alway goin never punt fourth last call hail mari prescott touchdown ayi yeah hundr band pocket hundr deep roll like armi hey get bottl bottl lone moment show got em sayin wow wow wow wow hundr band pocket goddamn yeah grandmama probabl know goddamn get bottl bottl lone moment show got em sayin wow wow wow wow wow wow sayin wow wow wow,"318,976,208"
93,psycho,post malone feat ty dolla ign,2018,Pop/Hip-Hop,damn ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri roof look like noshow got diamond boatload come toni romo clown bozo ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri roof look like noshow got diamond boatload dont act like friend im rollin end though stuck friend zone tell fourfiv fifth ayi hunnid band insid short dechino shtayi tri stuff dont even fit ayi know sht ever sinc jit ayi made first million im like sht thi ayi 30 walkthrough man bch lit ayi mani bottl gave ugli girl sip window benzo could send rent im like woah man neck goddamn cold diamond weigh teeth sore got homi let blow oh money thick wont ever fold said hold cant ever tell damn ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri youmi roof look like noshow got diamond boatload come toni romo clown bozo ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri roof look like noshow got diamond boatload dont act like friend im rollin end though ap goin psycho rolli goin brazi im hittin lil mama wanna babi sippi panki chain stanki see whip promis take yo dolla ridin old school chevi drop top boolin thotthot gon give toptop one switch make ass drop hey uh take smoke shop gon get high ayi gon hit rodeo dial valentino gon hit pico take im take slum thi aint happen overnight diamond real bright saint laurent jean still van though vvss put necklac girl look beauti tonight star roof match jewelri damn ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri roof look like noshow got diamond boatload come toni romo clown bozo ap goin psycho lil mama bad like michael cant realli trust nobodi thi jewelri roof look like noshow got diamond boatload dont act like friend im rollin end though,"1,036,875,866"
94,i fall apart,post malone,2016,Pop/Hip-Hop,oooh fall apart oooh yeah mmhmm told im enough yeah left broken heart yeah fool twice fault yeah cut deep left scar yeah mani thought goin brain yeah im takin shot like novocain yeah oooh fall apart core oooh fall apart core oooh didnt know befor surpris caught guard thi damn jewelri bought wa shorti thought never caught feelin thi hard harder liquor pour tell dont want cant let go everybodi told feelin like sold soul devil form whore devil form whore said said said wed togeth oooh fall apart core oooh fall apart core oooh didnt know befor surpris caught guard thi damn jewelri bought wa shorti thought ice keep pourin drink keep flowin tri brush keep goin cover scar cant help showin whippin foreign tear keep blowin ice keep droppin drink keep flowin tri brush keep goin scar cant help showin whippin foreign tear keep blowin yeah oooh fall apart core oooh fall apart core oooh didnt know befor surpris caught guard thi damn jewelri bought wa shorti thought,"71,258,499"
95,congratulations,post malone feat quavo,2016,Pop/Hip-Hop,yeah yeah yeah hey mama call seen tv son said shit done chang ever sinc wa dream ever sinc wa young said wouldnt noth alway say congratul uh uh uh work hard forgot vacat uhhuh aint never dedic uh uh peopl hatin say chang look made uh uh yeah made uh uh uhthey wa never friendli yeah im jump bentley yeahand know sound dramat yeah knew yeah money im savag yeah itch like habit yeah im surround twenti bad bitch yeah didnt know last year yeah everyon wanna act like import yeahyeahyeah yeahyeahyeah mean noth saw dough yeah yeahyeahyeah yeahyeahyeah everyon count drop ball yeah yeahyeahyeah yeahyeahyeah everyth custom like im border yeah yeah fuck win put lighter sky could make cent got million mind come bullshit put side ball sinc babi could see eye mama call seen tv son said shit done chang ever sinc wa dream ever sinc wa young said wouldnt noth alway say congratul congratul work hard forgot vacat ooh aint never dedic ayi uh uh peopl hatin say chang look made uh uh yeah made uh uh uh yeah wa patient yeah oh wa patient ayi ooh scream made made itnow everyon everywher go say gratul uh young nigga young nigga graduat yeah pick rock ball babi ball im look someon call babi brrt right got situat ayi nothin old ben ben franklin cash big ring woo champagn champagn life like ball game ball game instead im trap though trap though pot big call super bowl super bowl woo super bowl call hoe brrt get roll skrrt top floor lifestyl top honcho post yeah ayi malon ayi got play phone ayi know im ayi huncho houdini gone ayi mama call seen tv son said shit done chang ever sinc wa dream ever sinc wa young said wouldnt noth alway say congratul ayi uh uh uh work hard forgot vacat uhhuh ooh aint never dedic ayi uh uh peopl hatin say chang look made yeah yeah made ayi hey hey hey hey hey hey,"1,553,720,986"
96,better now,post malone,2018,Pop/Hip-Hop,prolli think better better onli say caus im around around know never meant let let woulda gave anyth woulda gave everyth know say better better onli say caus around around know never meant let let woulda gave anyth woulda gave everyth ohoh believ would end end everyth came second benzo benzo even speakin friend knew uncl aunt though 20 candl blow em open eye lookin forward rest live use keep pictur post bedsid dresser sock dont like im rollin rollin rollin rollin brother like jona jona drinkin henni im tryna forget cant get thi shit outta head prolli think better better onli say caus im around around know never meant let let woulda gave anyth woulda gave everyth know say better better onli say caus around around know never meant let let woulda gave anyth woulda gave everyth ohoh seen dude seem like wa pretti cool wa broken life goe wonder gonna take gonna take anoth foreign bigger chain bigger chain becaus matter life ha chang keep look back better day prolli think better better onli say caus im around around know never meant let let woulda gave anyth woulda gave everyth know say better better onli say caus around around know never meant let let woulda gave anyth woulda gave everyth ohoh promis swear ill okay onli love life love life prolli think better better onli say caus im around around know never meant let let woulda gave anyth woulda gave everyth know say better better onli say caus around around know never meant let let woulda gave anyth woulda gave everyth ohoh,"600,364,763"
97,circles,post malone,2019,Pop/Rock,couldnt turn around til upsid ill bad guy aint proud couldnt even tri dont believ thi everi time season chang love went cold feed flame caus cant let go run away run circl run away run away dare someth im wait dont take blame run away run circl run away run away run away let go got feel time let go say knew thi wa doom getgo thought wa special special wa sex though sex though still hear echo echo got feel time let go let go season chang love went cold feed flame caus cant let go run away run circl run away run away dare someth im wait dont take blame run away run circl run away run away run away mayb dont understand im go onli got lose make mind tell gonna onli let go season chang love went cold feed flame caus cant let go run away run circl run away run away dare someth im wait dont take blame run away run circl run away run away run away,"632,049,507"
98,sunflower,post malone feat swae lee,2018,Pop/Hip-Hop,ayi ayi ayi ayi ooh ooh ooh ooh ooh ooh ayi ayi ooh ooh ooh ooh needless say keep check wa badbad nevertheless yeah callin quit babi im wreck wreck crash place babi wreck wreck needless say im keep check wa badbad nevertheless callin quit babi im wreck crash place babi wreck thinkin bad way losin grip screamin face babi dont trip someon took big l dont know felt lookin sideway parti tilt oohoohooh thing cant refus wanna ride like cruis im tryna lose left dust unless stuck ya sunflow think love would much youll left dust unless stuck ya sunflow sunflow everi time im leavin ooh dont make easi wish could give reason oh oh everi time im walkin hear tellin turn around fightin trust wont back even gotta risk right oh know scare unknown known dont wanna alon alon know alway come go go control youll left dust unless stuck ya sunflow think love would much youll left dust unless stuck ya sunflow sunflow yeah,"2,224,985,006"
99,rockstar,post malone feat 21 savage,2018,Hip-Hop/Trap,hahahahaha tank god ayi ayi ive fuckin hoe poppin pilli man feel like rockstar ayi ayi brother got ga alway smokin like rasta fuckin call uzi show man shotta homi pull block make thing go grrratatata ta pow pow pow ayi ayi switch whip came back black im startin sayin rest peac bon scott scott ayi close door blowin smoke ask light fire like im morrison son ayi act fool stage prolli leav fuckin show cop car car ayi shit wa legendari threw tv window montag cocain tabl liquor pourin dont give damn dude girlfriend groupi tryna get sayin im band ayi ayi actin outta pocket tryna grab pant hundr bitch trailer say aint got man brought friend yeah ayi ayi ayi ive fuckin hoe poppin pilli man feel like rockstar ayi ayi brother got ga alway smokin like rasta fuckin call uzi show man shotta homi pull block make thing go grrratatata ta pow pow pow ive hill fuckin superstar feelin like popstar 21 21 21 drinkin henni bad bitch jumpin pool aint got bra bra hit back pullin track screamin ãno mâ yeah yeah yeah like savag whi got twelv car garag onli got six car 21 aint cakin kiss kiss wifey say im lookin like whole snack big snack green hundr safe got old rack old rack la bitch alway askin coke 21 21 livin like rockstar smash cop car sweeter poptart know hard done made hot chart member use trap hard livin like rockstar im livin like rockstar ayi ive fuckin hoe poppin pilli man feel like rockstar ayi ayi brother got ga alway smokin like rasta yeah yeah yeah yeah fuckin call uzi show man shotta homi pull block make thing go grrratatata ta grrratatatata star star rockstar rockstar star rockstar rockstar feel like rockstar rockstar rockstar feel like,"1,131,452,674"
100,white iverson,post malone,2016,Pop/Hip-Hop,doubl ot im new three saucin saucin im saucin im swaggin im swaggin im swaggin ohooh swaggin im ballin im ballin iverson swish ooh ayi watch watch watch yeah shot shot shot yeah spendin im spendin fuckin pay got braid got hoe start rockin sleev cant ball joe know concord toe thi shit hard ooh aint rich yet know aint broke see like buy store store im white girl lovin coca coca like ot doubl ot like im kd smokin og smokin og know 23 gold teeth gold teeth bitch im smile bet see noseble noseble im new three chang new 3s new 3s white iverson start ballin wa young gon think im gone need money like ring never saucin saucin im saucin im swaggin im swaggin im swaggin ohooh im ballin im ballin iverson watch watch watch yeah shot shot shot yeah spendin im spendin fuckin pay ooh stoney cigarett headband comma comma head man slump like dead man red black bout bread man im answer never question lace learn lesson bitch im saucin wow thi often dont talkin option right walk jump jordan ooh im ballin money jumpin like im davi new orlean bitch im harden dont miss nothin fuck practic thi shit happen know yall cant stand ayi never pass work magic high averag ball bastard make happi tragic make happen yall shaqtin white iverson start ballin wa young gon think im gone need money like ring never saucin saucin im saucin im swaggin im swaggin im swaggin ohooh im ballin im ballin iverson watch watch watch yeah shot shot shot yeah spendin im spendin fuckin pay oohooh oohooh oohooh oohooh,"1,053,295,540"
