number,song name,artist,year,genre,lyrics,view record
28,fifteen,taylorswift,2008,pop,youtakeadeepbreathandyouwalkthroughthedoorsitsthemorninofyourveryfirstdayyousayhitoyourfriendsyouaintseeninawhiletryandstayoutofeverybodyswayitsyourfreshmanyearandyouregonnabehereforthenextfouryearsinthistownhopinoneofthoseseniorboyswillwinkatyouandsayyouknowihaventseenyouaroundbeforecausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15feelinliketheresnothintofigureoutwellcounttotentakeitinthisislifebeforeyouknowwhoyouregonnabeat15yousitinclassnexttoaredheadnamedabigailandsoonenoughyourebestfriendslaughinattheothergirlswhothinktheyresocoolwellbeouttahereassoonaswecanandthenyoureonyourveryfirstdateandhesgotacarandyourefeelinlikeflyinandyourmamaswaitinupandyourethinkinhestheoneandyouredancinroundyourroomwhenthenightendswhenthenightendscausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15andyourfirstkissmakesyourheadspinroundwellinyourlifeyoulldothingsgreaterthandatingtheboyonthefootballteamididntknowitat15whenallyouwantedwastobewantedwishyoucouldgobackandtellyourselfwhatyouknownowbackthenisworeiwasgonnamarryhimsomedaybutirealizedsomebiggerdreamsofmineandabigailgaveeverythingshehadtoaboywhochangedhismindandwebothcriedcausewhenyoure15andsomebodytellsyoutheyloveyouyouregonnabelievethemandwhenyoure15dontforgettolookbeforeyoufallivefoundtimecanhealmostanythingandyoujustmightfindwhoyouresupposedtobeididntknowwhoiwassupposedtobeat15lalalalalalalalalalalalalalalalalalalalalalalalalalayourveryfirstdaytakeadeepbreathgirltakeadeepbreathasyouwalkthroughthedoor,"166,774,842"
29,cruelsummer,taylorswift,2020,popelectropop,feverdreamhighinthequietofthenightyouknowthaticaughtitbadbadboyshinytoywithapriceyouknowthatiboughtitkillingmeslowoutthewindowimalwayswaitingforyoutobewaitingbelowdevilsrollthediceangelsrolltheireyeswhatdoesntkillmemakesmewantyoumoreanditsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouhangyourheadlowintheglowofthevendingmachineimnotdyingyousaythatwelljustscrewitupinthesetryingtimeswerenottryingsocuttheheadlightssummersaknifeimalwayswaitingforyoujusttocuttothebonedevilsrollthediceangelsrolltheireyesandifibleedyoullbethelasttoknowohitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheardhelooksupgrinninglikeadevilitsnewtheshapeofyourbodyitsbluethefeelingivegotanditsoohwhoaohitsacruelsummeritscoolthatswhatitellemnorulesinbreakableheavenbutoohwhoaohitsacruelsummerwithyouimdrunkinthebackofthecarandicriedlikeababycominghomefromthebarohsaidimfinebutitwasnttrueidontwannakeepsecretsjusttokeepyouandisnuckinthroughthegardengateeverynightthatsummerjusttosealmyfateohandiscreamedforwhateveritsworthiloveyouaintthattheworstthingyoueverheard,"129,533,237"
30,lovestory,taylorswift,2021,popcountry,wewerebothyoungwhenifirstsawyouiclosemyeyesandtheflashbackstartsimstandingthereonabalconyinsummerairseethelightsseethepartytheballgownsseeyoumakeyourwaythroughthecrowdandsayhellolittledidiknothatyouwereromeoyouwerethrowingpebblesandmydaddysaidstayawayfromjulietandiwascryingonthestaircasebeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyessoisneakouttothegardentoseeyouwekeepquietcauseweredeadiftheyknewsocloseyoureyesescapethistownforalittlewhileohohcauseyouwereromeoiwasascarletletterandmydaddysaidstayawayfromjulietbutyouwereeverythingtomeiwasbeggingyoupleasedontgoandisaidromeotakemesomewherewecanbealoneillbewaitingallthereslefttodoisrunyoullbetheprinceandillbetheprincessitsalovestorybabyjustsayyesromeosavemetheyretryingtotellmehowtofeelthisloveisdifficultbutitsrealdontbeafraidwellmakeitoutofthismessitsalovestorybabyjustsayyesohohohigottiredofwaitingwonderingifyouwereevercomingaroundmyfaithinyouwasfadingwhenimetyouontheoutskirtsoftownandisaidromeosavemeivebeenfeelingsoaloneikeepwaitingforyoubutyounevercomeisthisinmyheadidontknowwhattothinkheknelttothegroundandpulledoutaringandsaidmarrymejulietyoullneverhavetobealoneiloveyouandthatsallireallyknowitalkedtoyourdadgopickoutawhitedressitsalovestorybabyjustsayyesohohohohohohohcausewewerebothyoungwhenifirstsawy,"705,661,625"
31,blankspace,taylorswift,2014,pop,nicetomeetyouwhereyoubeenicouldshowyouincrediblethingsmagicmadnessheavensinsawyouthereandithoughtohmygodlookatthatfaceyoulooklikemynextmistakelovesagamewannaplayaynewmoneysuitandtieicanreadyoulikeamagazineaintitfunnyrumorsflyandiknowyouheardaboutmesoheyletsbefriendsimdyingtoseehowthisoneendsgrabyourpassportandmyhandicanmakethebadguysgoodforaweekendsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaritllleaveyoubreathlessmmorwithanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournamecherrylipscrystalskiesicouldshowyouincrediblethingsstolenkissesprettyliesyourethekingbabyimyourqueenfindoutwhatyouwantbethatgirlforamonthwaittheworstisyettocomeohnoscreamingcryingperfectstormsicanmakeallthetablesturnrosegardenfilledwiththornskeepyousecondguessinglikeohmygodwhoissheigetdrunkonjealousybutyoullcomebackeachtimeyouleavecausedarlingimanightmaredressedlikeadaydreamsoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsovermmifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklessohwelltakethiswaytoofaritllleaveyoubreathlessmmohorwithanastyscargotalonglistofexloverstheylltellyouiminsaneinsanebutivegotablankspacebabyandillwriteyournameboysonlywantloveifitstorturedontsayididntsayididntwarnyaboysonlywantloveifitstorturedontsayididntsayididntwarnyasoitsgonnabeforeveroritsgonnagodowninflamesyoucantellmewhenitsoveroverifthehighwasworththepaingotalonglistofexloverstheylltellyouiminsaneiminsanecauseyouknowilovetheplayersandyoulovethegamecausewereyoungandwererecklesswelltakethiswaytoofaroohitllleaveyoubreathlessmmorwithanastyscarleaveanastyscargotalonglistofexloverstheylltellyouiminsanebutivegotablankspacebabyandillwriteyournam,"3,294,814,684"
32,backtodecember,taylorswift,2010,popcountry,imsogladyoumadetimetoseemehowslifetellmehowsyourfamilyihaventseentheminawhileyouvebeengoodbusierthaneverwesmalltalkworkandtheweatheryourguardisupandiknowwhybecausethelasttimeyousawmeisstillburnedinthebackofyourmindyougavemerosesandileftthemtheretodiesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightigobacktodecemberallthetimethesedaysihaventbeensleepinstayinupplayinbackmyselfleavinwhenyourbirthdaypassedandididntcallthenithinkaboutsummerallthebeautifultimesiwatchedyoulaughinfromthepassengerssideandrealizedilovedyouinthefallandthenthecoldcamethedarkdayswhenfearcreptintomymindyougavemeallyourloveandalligaveyouwasgoodbyesothisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberallthetimeitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeimissyourtanskinyoursweetsmilesogoodtomesorightandhowyouheldmeinyourarmsthatseptembernightthefirsttimeyoueversawmecrymaybethisiswishfulthinkinprobablymindlessdreaminbutifwelovedagainiswearidloveyourightidgobackintimeandchangeitbuticantsoifthechainisonyourdooriunderstandbutthisismeswallowinmypridestandininfrontofyousayinimsorryforthatnightandigobacktodecemberitturnsoutfreedomaintnothinbutmissinyouwishinidrealizedwhatihadwhenyouweremineidgobacktodecemberturnaroundandmakeitalrightidgobacktodecemberturnaroundandchangemyownmindigobacktodecemberallthetimeallthetim,"318,466,277"
33,safesound,taylorswift,2011,folkcountry,iremembertearsstreamingdownyourfacewhenisaidillneverletyougowhenallthoseshadowsalmostkilledyourlightirememberyousaiddontleavemeherealonebutallthatsdeadandgoneandpassedtonightjustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsounddontyoudarelookoutyourwindowdarlingeverythingsonfirethewaroutsideourdoorkeepsragingonholdontothislullabyevenwhenthemusicsgonegonejustcloseyoureyesthesunisgoingdownyoullbealrightnoonecanhurtyounowcomemorninglightyouandillbesafeandsoundoohoohoohoohohwhoaohwhoaohwhoaohwhoaoohoohoohoohohwhoaohwhoajustcloseyoureyesyoullbealrightcomemorninglightyouandillbesafeandsoundoohoohoohoohoohoohoohoohoohoohoohooh,"202,350,892"
34,shakeitoff,taylorswift,2014,pop,istayouttoolategotnothininmybrainthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmigoontoomanydatesbuticantmakeemstayatleastthatswhatpeoplesaymmmmthatswhatpeoplesaymmmmbutikeepcruisincantstopwontstopmovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohinevermissabeatimlightninonmyfeetandthatswhattheydontseemmmmthatswhattheydontseemmmmimdancinonmyowndancinonmyownillmakethemovesupasigomovesupasigoandthatswhattheydontknowmmmmthatswhattheydontknowmmmmbutikeepcruisincantstopwontstopgroovinitslikeigotthismusicinmymindsayinitsgonnabealrightcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakandthefakersgonnafakefakefakefakefakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohheyheyheyjustthinkwhileyouvebeengettindownandoutabouttheliarsandthedirtydirtycheatsoftheworldyoucouldvebeengettindowntothissickbeatmyexmanbroughthisnewgirlfriendsheslikeohmygodbutimjustgonnashakeandtothefellaovertherewiththehellagoodhairwontyoucomeonoverbabywecanshakeshakeshakeyeahohcausetheplayersgonnaplayplayplayplayplayandthehatersgonnahatehatehatehatehatehatersgonnahatebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohheartbreakersgonnabreakbreakbreakbreakbreakmmmmandthefakersgonnafakefakefakefakefakeandfakeandfakeandfakebabyimjustgonnashakeshakeshakeshakeshakeishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffiiishakeitoffishakeitoffoohoohoohshakeitoffishakeitoffiiishakeitoffishakeitoffyougottoshakeitoffishakeitoffiiishakeitoffishakeitoff,"3,359,729,829"
35,cardigan,taylorswift,2020,alternativeindiefolk,vintageteebrandnewphonehighheelsoncobblestoneswhenyouareyoungtheyassumeyouknownothingsequinsmileblacklipsticksensualpoliticswhenyouareyoungtheyassumeyouknownothingbutiknewyoudancininyourlevisdrunkunderastreetlightiiknewyouhandundermysweatshirtbabykissitbetteriandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoriteafriendtoallisafriendtononechasetwogirlslosetheonewhenyouareyoungtheyassumeyouknownothinbutiknewyouplayinghideandseekandgivingmeyourweekendsiiknewyouyourheartbeatonthehighlineoncein20lifetimesiandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavoritetokissincarsanddowntownbarswasallweneededyoudrewstarsaroundmyscarsbutnowimbleedincauseiknewyousteppinonthelasttrainmarkedmelikeabloodstainiiknewyoutriedtochangetheendingpeterlosingwendyiiknewyouleavinlikeafatherrunninglikewateriandwhenyouareyoungtheyassumeyouknownothingbutiknewyoudlingerlikeatattookissiknewyoudhauntallofmywhatifsthesmellofsmokewouldhangaroundthislongcauseikneweverythingwheniwasyoungiknewidcurseyouforthelongesttimechasinshadowsinthegrocerylineiknewyoudmissmeoncethethrillexpiredandyoudbestandininmyfrontporchlightandiknewyoudcomebacktomeyoudcomebacktomeandyoudcomebacktomeandyoudcomebackandwhenifeltlikeiwasanoldcardiganundersomeonesbedyouputmeonandsaidiwasyourfavorit,"154,392,204"
36,maniac,conangray,2019,popindiepop,youwerewithyourfriendspartyingwhenthealcoholkickedinsaidyouwantedmedeadsoyoushowupatmyhomeallalonewithashovelandarosedoyouthinkimajokecausepeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoujustwenttoofarwreckedyourcarcalledmecryinginthedarknowyourebreakingmyheartsoishowupatyourplacerightawaywipethetearsoffofyourfacewhileyoubegmetostaywellpeoplelikeyoualwayswantbackwhattheycanthavebutimpastthatandyouknowthatsoyoushouldturnbacktoyourratpacktellemimtrashtellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimpsychopathicdontbesodramaticwehadmagicbutyoumadeittragicnowyouremanichonestlyivehaditlistentoyourselfthinkyouneedtogetsomehelptellallofyourfriendsthatimcrazyanddriveyoumadthatimsuchastalkerawatcherapsychopathandtellthemyouhatemeanddatedmejustforlaughssowhydoyoucallmeandtellmeyouwantmebackyoumaniacyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatimyoumaniacmaniacsomemaysaythatim,"92,642,271"
37,checkmate,conangray,2019,popindiepop,youthinkyourefunnyrightcallingmedrunkwhenitstoolateatnighttellingmetruthsthatyouknowallareliesyeahyouthinkyourefunnyrightwhatyouthinkyouresuperslyflirtingwiththembuttellingmeyoureminebuildinmeupbutbuttercupyouliednowimgonnaruinyourlifecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckmatenowthisisgettingfunisawyoukissingsomeoneelsestongueyousaidthatimtheonlyoneyoulovebabythisisgettingfunillletyouthinkyouwondateintheparkillplayitsuperdumbholdingyourhandbutintheotheroneimholdingaloadedgunyeahbabyyoushouldreallyruncauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateyeahyoumaythinkyourewinningbutcheckandimagetyougonecantplaymelikeyourpawnsetfiretoyourlawnjustlikeyoudidtomyheartandimawreckyourcarandimawreckyourcarandmaxyourcreditcardandmaxyourcreditcardaloveronthelargealoveronthelargeyouregonnawishyouneverharmedmecauseivegottentiredofthegamesthatyouplaywhenyoutellmeyoulovemethenyouthrowmeawaysocrymearivertillyoudrowninthelakecauseyoumaythinkyourewinningbutcheckmateandyoudidsomedamagesoimmakingyoupayandnoonesevergonnaloveyouanywayscauseyourejustanarcissistwhostotallyfakeyeahyoumaythinkyourewinningthisheartbreakbutyouarentgonnawinitcausecheckm,"9,986,286"
38,thestory,conangray,2018,popindiepop,letmetellyouastoryaboutaboyandagirlitskindashortkindaboringbuttheendisawhirltheywerejustsixteenwhenthepeopleweremeansotheydidntlovethemselvesandnowtheyregoneheadstonesonalawnandwheniwasyoungeriknewaboyandaboybestfriendswitheachotherbutalwayswishedtheyweremorecausetheylovedoneanotherbutneverdiscoveredcausetheyweretooafraidofwhattheydsaymovedtodifferentstatesohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestorynowitsontothesequelaboutmeandmyfriendbothourparentswereevilsowebothmadeabetifweworkedandwesavedwecouldbothrunawayandwedhaveabetterlifeandiwasrightiwonderifshesalrightohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestoryokayandthemoviesalwaysrunninginmyheadallthepeoplealltheloversallmyfriendsandihopethattheyallgettheirhappyendintheendohandimafraidthatsjustthewaytheworldworksitaintfunnyitaintprettyitaintsweetohandimafraidthatsjustthewaytheworldworksbutithinkthatitcouldworkforyouandmejustwaitandseeitsnottheendofthestori,"21,177,146"
39,wishyouweresober,conangray,2020,popindiepop,thispartysshitwishwecoulddipgoanywherebutheredonttakeahitdontkissmylipsandpleasedontdrinkmorebeerimacrawlouttathewindownowcauseidontlikeanyonearoundkindahopeyourefollowinmeoutbutthisisdefinitelynotmycrowdnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresobertripdowntheroadwalkingyouhomeyoukissmeatyourdoorpullinmeclosebegmestayoverbutimoverthisrollercoasterimacrawlouttathewindownowgettinggoodatsayinggottabouncehonestlyyoualwaysletmedownandiknowwerenotjusthanginoutnineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresoberiwishyouweresoberwishyouweresowishyouweresowishyouweresoberiwishyouweresoberiwishiwishiwishiwishiwishiwishyouweresoberiwishiwishiwishiwishiwishohiwishyouweresobernineteenbutyouacttwentyfivenowkneesweakbutyoutalkprettyflywowrippedjeansandacupthatyoujustdownedtakemewherethemusicainttooloudtradedrinksbutyoudontevenknowhersavemetilthepartyisoverkissmeintheseatofyourroverrealsweetbutiwishyouweresob,"20,432,062"
40,generationwhy,conangray,2017,popindiepop,whywhywhywhywhywhywhywhywhywhywhyiwasoffkeyingcarsparkedonradiumlawnsbysuburbianmomsicalledafriendletsmeetattengowhereverwewantcausenoonecaresthatweregonethistowndontgotmuchtodoyouandihaventgotmuchtolosesodoyouwannarotinyourroomlikewealwaysdotalkabouthowfastwegrewandallthebigdreamsthatwewontpursuethengetinyourcarandlaughtilwebothturnbluecausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhyparentsthinkwerefastasleepbutassoonaswerehomeweresneakingoutthewindowcauseatthisrateofearthdecayourworldsendingatnooncouldwealljustmovetothemoonthistowndontgotmuchtodoandyouandihaventgotmuchtolosesodoyouwannaleaveeveryoneinthisplaceforgoodcausewearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywerelivinnighttonightwhywhywhywhywhywhywhywhywhysincewereboundtodieohwhywhywhywhywhywhywhywhywhyohwhatstheuseintryingwhywhywhywhywhywhywhywhywhyanditsexactlywhywearethehelplessselfishoneofakindmillenniumkidsthatallwannadiewalkinginthestreetwithnolightinsideoureyeswearetheworthlesscursedwithtoomuchtimewegetintotroubleandloseourmindsitssomethingthativeheardamilliontimesinmylifegenerationwhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhywhi,"36,071,739"
41,peoplewatching,conangray,2018,popindiepop,thatwasntfunnybutshelaughedsohardshealmostcriedtheyrecountingmonthstheyvebeentogetheralmost49hesmakingfunofhowsheactedroundtheholidaysshewearsaringbuttheytellpeoplethattheyrenotengagedtheymetinclassformetaphysicalphilosophyhetellshisfriendsilikehercauseshessomuchsmarterthanmetheyrehavingtalksabouttheirfuturesuntil4amandimhappyforthemandimhappyforthembutiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatchingimonlylookingjusttolivethroughyouvicariouslyiveneverreallybeeninlovenotseriouslyihadadreamaboutahousebehindapicketfencenextoneichoosetotrustihopeiusesomecommonsensebuticutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallinwithoutcautionbutfornowimonlypeoplewatchingcutpeopleoutliketagsonmyclothingiendupallalonebutistillkeephopingiwontbescaredtoletsomeoneknowmelifefeelssomonotonebutistillkeephopingcutpeopleoutliketagsonmyclothingifeeliendupallalonebutistillkeephopingloveemotioniwontbescaredtoletsomeoneknowmeifeellifefeelssomonotonebutistillkeephopingloveemotionifeelloveemotioniwannafeelallthatloveandemotionbethatattachedtothepersonimholdingsomedayillbefallingwithoutcautionbutfornowimonlypeoplewatch,"19,481,558"
42,crushculture,conangray,2018,popindiepop,mygoddontlookatyourphonenoonesgonnacallyouquitcheckingyourvolumecrushidontcareifimforeveraloneimnotfallingforyoucausethisbabyisloveproofcultureidontcarewhatyouresayinidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyoucrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutohnodontlookintheireyescausethatshowtheygetyoukissyouthenforgetyoucrushalltheyfeedinyouisbeautifulliessohideinthebathroomtiltheyfindsomeoneelsenewcultureidontcarewhatyouresayingidontwannaparticipateinyourgameofmanipulationcrushandnoidontwantyoursympathyallthisloveissuffocatingjustletmebesadandlonelycausecrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutshutyourdamnmouthyouretalkingtooloudandnoonecaresifyoutwomadeoutimsickofthekissingcultcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsoutcrushculturemakesmewannaspillmygutsoutiknowwhatyouredointryingtogetmetopursueyacrushculturemakesmewannaspillmygutsoutspillmygutsoutspillmygutsout,"24,540,147"
43,overdrive,conangray,2021,popindiepop,onlymetontheweekendsaidimnotcatchingfeelingsohiguessilieddivingoffofthedeependicantthinkofareasonweshouldtakeourtimeohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahyeahiknowyoureastrangerbutimlikingthedangeroftheidontknowdontgiveafuckaboutlabelsthrowthediceonthetableandjustletthemrollohallornothingletsjusttrustthenighthoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahallornothingletsjusttrustthenightnightallornothingyouremyrideordiehoohoohoohooburningdownthestreetnoleftrightleftrightidontwannaseenoredlightredlightfastlaneonthebeatgotenfivetenfiveyourightnexttomefeeltheheatgoingoverdrivegoingoverdriveyeahgoingoverdrivegoingoverdriveyeah,"12,875,504"
44,idletown,conangray,2017,popindiepop,thistownwillneverchangepeoplecomeandgoitsallthesamespeedtheroadsonourdoubtingdaystoanyplacethatsfarawayineverlearnedanybodysnameweallvowedthatwewouldntstaykissingsignsontheinterstateallwedofornowissitandwaitinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunspringtimewhentheairisthinweregettingantsyandtheyrenoticingwhileeverybodysoffpartyingwerewatchingstarsovericecreamandnowwerekickinguptoseventhgearandwerebreathingintheatmosphereidontevenneedasipofbeericanfeelitallinouridletowninouridletownyeahweinventourownlittlegamesinouridletownwhenthelightsoutatthestadiumfadeinouridletownmakinglifeaspinningarcadeinouridletownandcurfewsatmidnightwewatchthesunrisewewatchthesunrisewewatchthesunandtheywatchedthesunriseblinkingoutofredeyesandsoremindstheairplaneskeepflyingbyandtheycrycausetheyvenevereventouchedtheskynotheyllnevereventouchtheskyyeahweinventourownlittlegamesinouridletownandeverybodystryingtoescapeinouridletownkillingtimeattheyellowcafeinouridletownandcurfewsatmidnightinouridletownyeahithinkthatwellallbeokayinouridletowntheidletownwillstayasitstaysinouridletownandeveryoneilovesinthisplaceinouridletownsocurfewsatmidnightwewatchthesunris,"21,652,024"
45,heather,conangray,2020,popindiepop,istillrememberthethirdofdecembermeinyoursweateryousaiditlookedbetteronmethanitdidyouonlyifyouknewhowmuchilikedyoubutiwatchyoureyesasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwereheatherwatchasshestandswithherholdingyourhandputyourarmroundhershouldernowimgettingcolderbuthowcouldihatehershessuchanangelbutthenagainkindawishsheweredeadasshewalksbywhatasightforsoreeyesbrighterthantheblueskyshesgotyoumesmerizedwhileidiewhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetteriwishiwereheatheriwishiwereheatherohohwishiwereheatherwhywouldyoueverkissmeimnotevenhalfasprettyyougaveheryoursweateritsjustpolyesterbutyoulikeherbetterwishiwer,"152,746,405"
